County_Name,State,State_Index,NUM_POP_2014,PER_POP_Change,PER_Female,PER_White_Only,PER_Black,PER_Native_American,PER_Asian,PER_Pacific_Islander,Per_Multiracial,PER_Hispanic,PER_Color,PER_Same_Residence,PER_Foreign_Born,PER_DIFF_Age_Groups,PER_Veterans,PER_EDU_High_School,PER_EDU_College,NUM_Mean_Work_Travel_Time,PER_Homeownership,PER_Apartments,NUM_House_Value,NUM_Person_In_Households,NUM_INC_Per_Capita,NUM_INC_Median_Household,PER_Below_Poverty,PER_Not_Farm_Employment_Change,NUM_Firms_Per_Capita,PER_Firms_Color,PER_Firms_Women,PER_Merchant_Sales_Per_Capita,PER_Retail_Sales_Per_Capita,PER_Food_Sales_Per_Capita,NUM_Sales_Per_Capita,NUM_Building_Permits,NUM_Land_Area,NUM_Pop_Per_Area,PER_Voters,PER_Vote_Diff,Win_Strength,Party_Winner
Emmons County,ND,11,3422,-3.6,48.7,97.0,0.1,0.7,0.1,0.0,0.9,1.1,2.9,91.7,8.3,-7.600000000000001,10.169491525423728,81.6,14.4,18.9,80.9,7.6,70200,2.11,27690,38477,14.9,-2.9,0.10607831677381648,0.0,0.0,13.678258328462887,7.834015195791935,0.0,21.512273524254823,10,1510.44,2.4,57.24722384570426,-74.3746809597,-2,-1
Foster County,ND,11,3362,0.6,50.1,96.3,0.3,1.0,0.5,0.0,0.9,1.2,3.9000000000000004,88.2,4.5,-0.6000000000000014,6.6329565734681735,86.4,19.6,14.3,73.8,15.7,88700,2.11,33063,50677,11.1,-5.8,0.1255205234979179,0.0,15.4,30.25758477096966,23.994348602022605,1.1008328375966687,55.35276621058893,4,635.45,5.3,50.53539559785841,-52.442613301899996,-2,-1
Golden Valley County,ND,11,1825,8.6,49.5,94.2,0.8,1.2,0.2,0.2,0.9,2.7,6.0,89.2,2.1,5.100000000000001,4.876712328767123,91.2,18.3,13.7,72.3,13.0,83800,2.16,26113,36100,12.4,-4.6,0.12602739726027398,0.0,22.6,48.77150684931507,27.323835616438355,0.5326027397260275,76.62794520547945,23,1000.79,1.7,51.61643835616439,-73.6730360934,-2,-1
Grand Forks County,ND,11,70138,4.9,48.5,85.7,3.5,2.8,2.3,0.1,2.5,3.8,15.0,77.4,5.9,9.2,7.496649462488238,92.5,32.6,13.7,52.6,39.8,152100,2.28,27026,46745,16.0,1.2,0.07453876643189142,2.5999999999999996,27.6,10.468790099518094,17.65382531580598,2.012090450255211,30.134705865579285,931,1436.38,46.5,42.36077447318144,-18.5015650769,0,-1
Grant County,ND,11,2361,-1.4,49.1,95.3,0.0,1.9,0.2,0.0,1.8,1.0,4.9,90.2,7.8,-9.2,10.165184243964422,86.5,16.4,20.9,76.2,6.7,67200,2.08,28129,41694,14.2,4.5,0.05421431596781025,0.0,0.0,11.579415501905972,5.244811520542143,0.0,16.824227022448117,2,1659.14,1.4,57.64506565014824,-66.93607641439999,-2,-1
Griggs County,ND,11,2319,-4.2,49.0,97.8,0.4,0.8,0.1,0.0,0.3,0.8,2.4000000000000004,87.1,2.3,-10.2,12.289780077619664,83.4,14.8,15.8,76.3,10.8,61900,2.0,27197,45542,7.0,-6.1,0.12160413971539456,0.0,26.2,16.398878827080637,4.816300129366106,0.0,21.215178956446746,2,708.82,3.4,53.773178094006035,-44.02566158779999,-1,-1
Hettinger County,ND,11,2660,7.4,51.5,92.6,0.6,2.9,0.2,0.1,1.7,2.3,7.8,86.5,4.3,-0.1999999999999993,9.06015037593985,87.2,17.3,17.2,83.1,9.3,74400,2.2,27910,47743,10.7,4.7,0.14285714285714285,0.0,0.0,0.0,17.626315789473683,0.46842105263157896,18.094736842105263,3,1132.22,2.2,47.40601503759399,-68.5170499604,-2,-1
Kidder County,ND,11,2424,-0.5,48.7,94.4,0.5,0.9,0.7,0.0,0.7,3.8,6.6,92.8,5.4,0.3000000000000007,8.910891089108912,84.0,19.4,23.6,77.0,5.6,71500,2.11,28904,50000,10.4,3.2,0.10231023102310231,0.0,0.0,4.311468646864687,11.551567656765677,0.0,15.863036303630363,0,1351.19,1.8,56.023102310231025,-68.2621502209,-2,-1
LaMoure County,ND,11,4149,0.2,48.7,97.3,0.3,0.4,0.1,0.0,0.8,1.1,2.7,90.7,6.6,-4.5,6.917329476982405,87.3,21.5,17.7,80.2,10.4,76500,2.08,31989,53691,8.7,-1.5,0.1301518438177874,0.0,8.1,33.2058327307785,8.959508315256688,0.623764762593396,42.789105808628584,1,1145.94,3.6,50.97613882863341,-46.09929078020001,-1,-1
Logan County,ND,11,1944,-2.3,49.2,97.1,0.3,0.5,0.3,0.0,1.0,0.9,3.0,92.3,11.8,-5.699999999999999,9.156378600823045,76.9,13.0,17.4,84.2,5.9,58600,2.28,27887,49076,10.1,2.3,0.08641975308641975,0.0,0.0,32.08744855967078,11.076131687242798,0.5853909465020576,43.748971193415635,2,992.82,2.0,52.9835390946502,-73.3009708738,-2,-1
McHenry County,ND,11,5988,11.0,47.5,95.0,0.3,1.1,0.4,0.0,1.0,2.6,5.4,91.5,4.0,4.199999999999999,8.967935871743487,88.4,16.3,28.1,77.5,6.6,77300,2.14,28331,45343,14.2,7.5,0.06078824315297261,0.0,0.0,0.0,6.203406813627255,0.1736806947227789,6.377087508350034,27,1873.95,2.9,44.87307949231797,-56.457015258599995,-2,-1
McIntosh County,ND,11,2801,-0.3,51.2,95.7,0.3,0.6,0.6,0.0,0.8,2.1,4.4,90.5,19.7,-12.3,8.496965369510889,75.4,18.6,12.0,83.7,7.7,55600,2.04,25427,36066,13.8,-3.4,0.0,0.0,0.0,19.020706890396287,17.31488754016423,0.7379507318814709,37.07354516244199,1,974.73,2.9,50.80328454123527,-60.576247364699995,-2,-1
McKenzie County,ND,11,10996,72.9,46.6,76.5,1.2,14.1,0.7,0.0,2.3,6.8,25.099999999999998,87.0,4.9,21.099999999999998,4.856311385958531,89.9,22.3,18.5,67.1,8.5,123800,2.71,33078,64866,13.8,16.6,0.05738450345580211,0.0,0.0,8.63450345580211,3.3503092033466717,0.3195707530010913,12.304383412149873,1692,2760.32,2.3,41.77882866496908,-64.5407052677,-2,-1
McLean County,ND,11,9578,6.9,48.9,89.5,0.3,7.2,0.1,0.0,1.8,2.1,11.5,89.5,4.2,0.5,9.135518897473377,90.5,17.5,21.3,77.5,8.9,117000,2.23,30992,53565,10.9,0.5,0.10868657339736897,0.0,21.2,21.713718939235747,5.514825642096471,0.7501566088953853,27.978701190227603,158,2110.88,4.2,54.35372729171017,-52.958125240099996,-2,-1
Mercer County,ND,11,8746,3.8,48.1,93.6,0.4,2.4,0.3,0.1,1.4,2.5,7.1,86.5,7.3,5.300000000000001,8.62108392407958,88.8,20.5,17.7,82.9,10.9,113600,2.28,31767,66534,7.3,0.0,0.09901669334552939,0.0,36.3,0.0,9.80436771095358,0.9332266178824605,10.737594328836039,14,1042.96,8.1,52.18385547678939,-67.9009640666,-2,-1
Morton County,ND,11,29822,8.6,49.4,90.8,0.9,3.9,0.4,0.1,2.0,2.7,10.0,85.9,5.5,8.4,6.827174569110053,90.2,24.1,19.5,79.3,15.3,147900,2.39,29389,60065,8.5,3.5,0.09238146334920529,0.0,24.6,7.9842398229495,11.472469988599022,0.8739521158875998,20.33066192743612,509,1926.27,14.3,52.132653745556965,-53.01344310799999,-2,-1
Mountrail County,ND,11,9782,27.5,44.8,64.8,0.9,27.2,0.3,0.0,2.9,6.2,37.5,87.1,5.9,14.2,7.70803516663259,90.2,18.3,16.3,72.2,8.8,89400,2.63,33803,68722,12.3,20.3,0.08239623798814148,18.1,37.6,11.332242895113474,12.154467389081987,0.4857902269474545,23.972500511142915,153,1825.3,4.2,40.98343896953588,-33.424794213,-1,-1
Nelson County,ND,11,3045,-2.6,49.2,94.2,0.6,1.7,0.3,0.0,1.7,2.0,6.3,92.7,1.0,-9.2,12.57799671592775,89.3,21.0,21.7,82.7,9.8,54000,2.03,30432,49839,7.7,5.0,0.1832512315270936,0.0,0.0,45.394417077175696,8.007881773399015,0.6666666666666666,54.06896551724138,3,981.78,3.2,55.632183908045974,-28.866587957499988,-1,-1
Oliver County,ND,11,1850,0.2,48.9,93.0,0.4,3.1,0.3,0.0,1.0,2.5,7.3,95.5,3.9,3.8000000000000007,8.0,87.5,16.4,23.7,86.3,5.2,98900,2.44,32253,71250,7.4,0.0,0.10810810810810811,0.0,43.0,0.0,5.385945945945946,0.0,5.385945945945946,8,722.51,2.6,54.16216216216216,-70.65868263469999,-2,-1
Pembina County,ND,11,7128,-3.8,48.6,92.2,0.5,2.0,0.4,0.0,1.4,3.7,8.0,87.1,4.1,-0.9000000000000021,9.539842873176207,89.0,19.2,16.0,77.1,12.7,72200,2.14,27817,49846,8.7,-8.8,0.09161054994388328,6.3,10.1,51.60690235690236,12.619668911335578,0.7888608305274972,65.01543209876543,0,1118.69,6.6,43.392255892255896,-49.24021985129999,-1,-1
Pierce County,ND,11,4404,1.1,49.3,92.9,0.6,4.5,0.1,0.0,0.9,1.4,7.5,87.7,4.3,-0.6999999999999993,7.87920072661217,82.3,12.4,14.2,72.3,13.2,83100,2.08,23491,42975,14.3,1.7,0.10944595821980019,0.0,0.0,19.495004541326068,19.458900999091735,0.6857402361489555,39.63964577656676,4,1018.6,4.3,45.86739327883742,-49.603960396000005,-1,-1
Ramsey County,ND,11,11564,1.0,49.4,85.2,0.5,8.9,0.5,0.1,3.2,2.5,15.7,89.6,3.1,4.0,7.116914562435143,88.2,21.0,12.1,64.6,26.4,89600,2.28,28081,48604,12.1,2.2,0.09789000345901072,0.0,20.3,23.032082324455207,20.257177447250086,1.8777239709443099,45.1669837426496,31,1186.85,9.6,45.12279488066413,-32.790341126899996,-1,-1
Ransom County,ND,11,5446,-0.2,48.9,95.4,0.6,0.7,0.4,0.0,1.3,1.9,4.9,89.4,3.5,2.1999999999999993,7.932427469702534,87.9,16.5,16.6,69.6,14.1,87400,2.32,26137,49788,9.5,3.5,0.06316562614763128,0.0,0.0,26.158281307381564,9.898457583547557,0.781491002570694,36.838229893499815,5,862.36,6.3,42.544987146529564,-16.098403107500005,0,-1
Renville County,ND,11,2587,4.7,47.4,94.9,0.7,0.5,0.5,0.0,1.5,2.3,5.5,89.1,2.3,3.5,10.359489756474682,93.3,17.2,19.3,78.9,5.3,95200,2.36,31178,60847,7.0,-1.3,0.0776961731735601,0.0,0.0,0.0,9.183996907614999,0.3745651333591032,9.5585620409741,8,877.05,2.8,48.51178971781987,-61.9920318725,-2,-1
Richland County,ND,11,16432,0.7,48.4,92.0,0.8,2.7,0.7,0.1,1.6,2.7,8.600000000000001,84.1,2.9,5.599999999999998,6.718597857838364,89.8,20.8,18.3,72.6,22.9,101800,2.28,27713,53759,11.8,4.0,0.09524099318403116,2.7,22.7,0.0,12.47638753651412,5.150803310613437,17.627190847127554,25,1435.78,11.4,45.399221032132424,-36.12600536190001,-1,-1
Rolette County,ND,11,14616,4.9,50.9,20.2,0.4,76.4,0.1,0.0,2.5,1.6,81.0,94.7,1.1,23.599999999999998,4.563492063492063,81.8,19.9,18.6,70.2,8.8,63400,2.95,15502,31336,36.0,2.6,0.048097974822112755,37.1,44.4,5.8686371100164205,7.324302134646962,2.468527640941434,15.661466885604817,1,903.08,15.4,25.054734537493157,24.221736755799995,0,1
Sargent County,ND,11,3931,2.7,47.4,94.0,0.7,1.1,0.6,0.1,0.9,2.9,6.3,89.1,2.4,1.3000000000000007,7.758839989824472,88.5,17.9,15.9,77.3,11.2,72500,2.2,29950,53381,7.4,2.1,0.09386924446705673,0.0,0.0,38.90460442635462,7.027982701602646,0.5527855507504452,46.485372678707705,22,858.51,4.5,50.31798524548461,-19.969666329599995,0,-1
Sheridan County,ND,11,1326,0.4,50.2,95.1,0.5,1.6,0.2,0.2,1.5,1.3,5.3,94.8,4.1,-11.899999999999999,8.220211161387631,84.6,16.0,21.1,86.5,5.4,58300,2.14,29219,43250,13.7,-5.0,0.09653092006033183,0.0,0.0,17.24057315233786,3.2767722473604826,0.45248868778280543,20.969834087481146,2,972.38,1.4,58.371040723981906,-71.0594315245,-2,-1
Sioux County,ND,11,4422,6.5,50.0,14.4,0.3,81.7,0.1,0.0,3.0,3.8,88.89999999999999,90.9,11.3,30.2,4.72636815920398,83.3,17.7,16.9,44.6,12.5,70700,3.76,15478,36111,40.5,0.0,0.027815468113975575,66.7,0.0,0.0,2.991406603346902,0.0,2.991406603346902,0,1094.09,3.8,26.616915422885572,42.6508071368,1,1
Slope County,ND,11,765,5.2,46.0,94.5,0.5,2.5,0.0,0.0,0.9,3.0,6.9,95.8,1.7,2.0,6.7973856209150325,85.7,22.5,20.3,86.8,3.5,61100,2.49,30586,61667,8.9,2.8,0.050980392156862744,0.0,0.0,0.0,0.0,0.0,0.0,0,1214.92,0.6,55.81699346405229,-74.70725995312999,-2,-1
Stark County,ND,11,30372,25.5,47.4,89.5,1.7,1.3,1.4,0.0,1.6,4.9,10.9,83.0,6.0,11.5,6.012116423021204,89.3,24.7,16.4,72.7,21.2,166200,2.37,31412,62559,7.6,5.1,0.08063347820360858,0.0,23.3,0.0,13.281706835242987,1.3457790069801132,14.6274858422231,627,1334.74,18.1,39.88871328855525,-65.81097812629999,-2,-1
Steele County,ND,11,1955,-1.0,49.1,96.7,0.2,1.1,0.2,0.0,0.7,1.3,3.5,91.1,4.2,-3.099999999999998,9.769820971867007,92.0,20.3,18.1,75.1,8.2,73700,2.22,31455,55735,6.2,1.4,0.0,0.0,0.0,81.73248081841432,13.239386189258312,0.30076726342710997,95.27263427109975,6,712.22,2.8,50.332480818414325,-17.8861788618,0,-1
Stutsman County,ND,11,21129,0.1,48.9,93.5,1.1,1.6,0.7,0.1,1.4,2.1,7.0,85.1,4.6,2.799999999999997,7.723981257986654,87.3,23.7,12.8,69.8,23.4,98600,2.18,27351,50120,12.0,4.8,0.10009938946471673,0.0,30.7,0.0,14.658289554640541,1.4296937857920393,16.08798334043258,43,2221.72,9.5,47.03488096928392,-42.48339706179999,-1,-1
Towner County,ND,11,2310,2.8,49.1,93.7,0.2,3.5,0.2,0.0,1.6,0.8,6.3,86.1,1.1,-1.8000000000000007,7.0995670995671,93.2,21.8,14.7,80.7,13.2,60600,2.17,33357,55521,7.5,-7.9,0.0,0.0,0.0,0.0,3.125974025974026,0.0,3.125974025974026,0,1024.56,2.2,49.22077922077922,-37.6429199648,-1,-1
Traill County,ND,11,8082,-0.5,49.1,93.2,0.8,1.2,0.4,0.0,1.6,3.2,7.2,87.2,2.9,3.3000000000000007,9.23038851769364,90.5,28.9,19.4,74.0,17.8,94400,2.35,27098,48767,10.7,3.3,0.11370947785201682,0.0,25.8,34.10752289037367,8.97611977233358,0.8671121009651076,43.95075476367236,11,861.95,9.4,47.80994803266518,-26.501035196700002,-1,-1
Walsh County,ND,11,10970,-1.3,49.3,85.5,0.4,2.0,0.5,0.0,1.5,11.1,15.5,90.7,9.1,1.6000000000000014,8.240656335460347,83.0,18.3,16.5,76.3,12.8,68100,2.16,29072,48592,10.6,2.4,0.07648131267092069,0.0,31.0,27.000729261622606,9.00200546946217,0.837648131267092,36.840382862351866,11,1281.93,8.7,41.412944393801276,-40.171692713999995,-1,-1
Ward County,ND,11,69384,12.5,47.3,85.2,4.0,2.5,1.2,0.2,2.7,5.1,15.700000000000001,77.2,4.8,11.7,8.954514008993428,92.9,25.9,16.7,63.7,24.5,155800,2.44,28557,56580,9.1,1.7,0.06802721088435375,0.7,24.2,19.88485818056036,16.127161881701834,1.5381067681309812,37.550126830393175,854,2013.28,30.6,38.71353626196241,-47.686236551099995,-1,-1
Wells County,ND,11,4192,-0.4,49.8,96.8,0.3,0.7,0.1,0.0,1.1,1.1,3.3000000000000003,90.7,2.5,-7.900000000000002,7.5143129770992365,85.7,19.3,13.5,76.7,10.9,65700,2.1,29301,44132,8.9,6.6,0.12309160305343511,0.0,17.1,44.0393606870229,15.26216603053435,0.7125477099236641,60.014074427480914,6,1271.05,3.3,56.10687022900763,-58.418367347,-2,-1
Williams County,ND,11,32130,43.5,45.7,85.5,2.4,3.9,0.8,0.1,2.9,5.2,15.3,80.1,4.0,16.1,5.412387177093059,89.5,19.9,17.5,69.4,21.4,151400,2.34,38738,76210,8.6,12.6,0.07771553065670712,1.2,22.0,13.776781823840647,12.55085589791472,1.1389666977902273,27.466604419545597,2221,2077.4,10.8,38.99470899470899,-66.33410487670002,-2,-1
Adams County,OH,25,28129,-1.5,50.7,96.6,0.6,0.5,0.2,0.0,1.4,0.8,3.5,88.3,3.2,7.899999999999999,6.939457499377866,76.7,10.6,32.3,73.2,4.9,92900,2.59,18235,35678,22.7,1.6,0.09420882363397205,0.0,24.6,0.7511465036083756,7.477229905080167,0.6768459596857336,8.905222368374275,2,583.87,48.9,39.329517579721994,-55.6087860436,-2,-1
Allen County,OH,25,105040,-1.2,49.6,81.5,12.4,0.3,0.8,0.0,2.8,2.8,19.1,83.3,3.0,7.4,7.887471439451637,88.4,17.2,19.3,68.6,18.1,105000,2.51,22295,42823,18.6,-0.1,0.07115384615384615,4.9,26.8,0.0,15.018354912414319,1.648971820258949,16.667326732673267,61,402.5,264.2,42.49428789032749,-38.1821847836,-1,-1
Ashland County,OH,25,53035,-0.2,51.0,96.0,0.9,0.2,0.6,0.1,1.1,1.2,4.1000000000000005,85.8,5.7,5.899999999999999,7.798623550485528,87.1,19.3,22.8,74.7,13.7,122100,2.52,21940,46548,16.3,-1.0,0.06614499858583954,1.0,19.9,3.8871688507589326,7.893410012256058,1.048439709625719,12.82901857264071,48,422.95,125.6,45.39266522108042,-47.81091634129999,-1,-1
Ashtabula County,OH,25,99175,-2.3,49.7,90.1,3.8,0.3,0.5,0.0,2.0,3.8,10.399999999999999,86.9,5.7,5.200000000000003,9.317872447693471,85.1,12.6,25.0,72.5,15.2,110800,2.5,20011,40516,18.7,-1.3,0.0844466851525082,1.2,24.3,0.0,10.865631459541214,1.115694479455508,11.981325938996722,91,701.93,144.6,40.14015628938745,-19.000728478499994,0,-1
Athens County,OH,25,64713,-0.1,50.1,89.8,2.7,0.4,3.4,0.0,2.2,1.8,10.5,70.3,4.8,4.199999999999999,5.584658414847094,89.4,28.2,20.7,56.6,26.1,115500,2.49,17019,33823,31.7,-1.8,0.0582417752229073,1.8,29.3,0.0,8.70328991083708,1.2510778359834964,9.954367746820576,93,503.6,128.6,43.17679600698469,16.950001789499996,0,1
Auglaize County,OH,25,45841,-0.2,50.4,96.4,0.5,0.2,0.5,0.0,1.0,1.5,3.7,88.5,2.5,7.300000000000001,7.744159158831613,91.4,17.1,20.3,74.6,12.7,129400,2.49,25323,52239,8.8,3.3,0.0791649396828167,0.9,27.4,0.0,10.771274623153944,0.9362143059706376,11.707488929124583,74,401.39,114.5,49.868022076307234,-62.57655293090001,-2,-1
Belmont County,OH,25,69461,-1.3,49.0,93.0,4.2,0.2,0.4,0.0,1.4,0.9,7.100000000000001,89.2,2.1,0.20000000000000284,8.933070356027123,87.7,14.4,23.7,74.6,15.1,88500,2.33,22380,41534,14.6,1.1,0.06931947423734182,0.0,25.2,0.0,12.79588546090612,1.3134564719770807,14.1093419328832,5,532.13,132.3,43.96279926865435,-39.548744146500006,-1,-1
Brown County,OH,25,44116,-1.6,50.4,96.6,1.0,0.2,0.3,0.0,1.1,0.8,3.4000000000000004,90.8,1.2,6.800000000000001,8.348445008613655,81.5,11.0,35.6,77.6,8.9,116300,2.69,21206,44341,14.1,1.2,0.07580016320609302,0.0,32.1,1.2460331852389155,5.945892646658809,0.6633647656179164,7.855290597515641,60,490.02,91.5,43.3833529785112,-52.18140968699999,-2,-1
Butler County,OH,25,374158,1.6,51.0,82.7,8.1,0.3,2.8,0.1,2.2,4.5,18.0,84.6,6.9,11.100000000000001,6.797395752596497,88.9,27.4,23.5,70.4,21.2,157400,2.66,26813,56610,13.6,2.4,0.07009338300931692,7.6,28.1,19.609304090785177,13.032336606460373,1.4193816516017297,34.06102234884728,866,467.06,788.2,45.01360387857536,-28.346059303400008,-1,-1
Carroll County,OH,25,28187,-2.3,49.8,96.5,0.6,0.3,0.3,0.0,1.2,1.2,3.5999999999999996,89.5,3.1,2.1999999999999993,8.581970411892007,85.1,11.0,31.0,78.8,5.2,110400,2.54,21783,43779,15.5,5.7,0.08393940469010537,0.0,0.0,3.6964912903111364,5.803952176535282,0.6697768474828821,10.1702203143293,1,394.61,73.1,45.43583921666016,-46.404310142899995,-1,-1
Champaign County,OH,25,39128,-2.4,50.2,93.5,2.3,0.4,0.5,0.0,2.0,1.5,6.699999999999999,84.8,2.1,6.799999999999997,8.69965242281742,87.4,17.0,26.4,74.3,12.9,124600,2.6,23358,49157,13.4,-4.2,0.0684420363933756,0.0,31.4,3.7410805561234923,7.350056225720712,0.6627734614598242,11.753910243304027,29,428.67,93.5,44.97290942547536,-44.4734897994,-1,-1
Clark County,OH,25,136554,-1.3,51.5,84.6,9.0,0.3,0.7,0.1,2.8,3.1,15.999999999999998,85.1,3.9,4.900000000000002,10.064150445977415,86.1,17.6,22.1,67.0,17.6,106400,2.45,22780,43136,18.6,1.7,0.0645971557039706,1.3,28.5,0.0,10.242651258842656,1.267945281720052,11.510596540562707,53,397.47,348.0,43.66038343805381,-19.532036229499994,0,-1
Clermont County,OH,25,201560,2.1,50.7,94.2,1.5,0.2,1.1,0.0,1.4,1.7,5.8999999999999995,89.5,3.6,10.2,7.249950386981544,88.3,25.6,27.5,75.2,18.4,154500,2.67,28761,60365,10.2,-1.4,0.08219388767612622,1.4,28.2,5.140057551101409,12.103477872593768,1.1880680690613217,18.431603492756498,389,452.1,436.5,47.854236951776144,-41.3291172049,-1,-1
Clinton County,OH,25,41835,-0.5,50.6,93.5,2.3,0.3,0.5,0.1,2.0,1.6,6.799999999999999,86.1,1.6,8.8,9.281701924226127,87.7,14.5,26.2,66.8,18.1,118600,2.56,22026,46048,16.5,6.8,0.07673001075654357,0.0,22.6,0.0,10.779084498625553,1.4861479622325804,12.265232460858133,23,408.68,102.9,43.26520855742799,-52.61325966849999,-2,-1
Columbiana County,OH,25,105686,-2.0,49.6,94.4,2.5,0.2,0.4,0.0,1.4,1.5,6.0,86.7,2.5,2.599999999999998,9.506462539976912,86.5,12.6,24.6,72.6,14.0,96000,2.45,21575,42300,16.9,2.8,0.07466457241261851,1.7000000000000002,28.1,0.0,10.069063073633215,0.8280661582423405,10.897129231875557,16,531.89,202.7,42.82591828624416,-41.565586266299995,-1,-1
Coshocton County,OH,25,36516,-1.0,50.5,96.2,1.2,0.3,0.3,0.0,1.2,0.9,3.9,88.8,5.3,5.600000000000001,9.179537736882462,84.9,12.3,23.9,73.9,10.5,93300,2.51,20526,41274,16.9,1.0,0.07418665790338481,0.0,26.9,0.0,7.098066600942053,0.6212345273304852,7.719301128272538,3,563.91,65.4,40.97108116989813,-43.265824477,-1,-1
Crawford County,OH,25,42480,-3.0,51.3,95.9,1.0,0.2,0.5,0.0,1.2,1.5,4.4,86.0,1.4,2.5,8.314500941619587,86.8,11.8,21.8,69.9,15.3,87300,2.42,21478,40783,16.6,0.5,0.06563088512241054,0.0,23.8,0.0,7.972010357815442,0.920409604519774,8.892419962335216,11,401.79,109.0,44.025423728813564,-46.77039888790001,-1,-1
Cuyahoga County,OH,25,1259828,-1.6,52.4,60.2,30.3,0.3,3.0,0.0,2.0,5.4,41.0,85.1,11.3,5.100000000000001,6.8723667040262635,87.5,29.7,24.1,60.9,34.9,125700,2.33,27423,43804,18.3,1.5,0.08487269690783186,18.5,28.0,14.997608403686852,11.492740278831713,1.9837620691078464,28.474110751626412,719,457.19,2800.0,46.29441479313049,34.9913413233,1,1
Darke County,OH,25,52196,-1.4,50.8,96.3,0.6,0.2,0.4,0.0,1.1,1.5,3.8000000000000003,86.7,1.5,5.599999999999998,7.203617135412675,87.0,11.9,22.5,74.4,11.2,110600,2.5,22511,43425,13.7,3.7,0.08793777300942601,0.0,24.1,0.0,8.567246532301326,0.8369415280864434,9.404188060387769,38,598.1,88.5,47.89639052800981,-61.212,-2,-1
Defiance County,OH,25,38510,-1.3,50.6,86.7,2.2,0.4,0.4,0.0,1.4,9.6,14.0,86.8,5.6,6.699999999999999,8.338094001558037,88.4,16.5,19.8,75.8,11.5,106100,2.51,22739,47593,13.9,-0.7,0.08010906258114775,0.0,28.0,0.0,14.527603219942872,1.0715138924954557,15.599117112438329,22,411.46,94.9,46.20877694105427,-34.8187693172,-1,-1
Delaware County,OH,25,189113,8.6,50.4,86.9,3.5,0.2,5.4,0.0,1.8,2.4,13.300000000000002,88.4,8.1,16.1,5.432730695404335,96.0,50.5,25.3,82.3,13.4,246300,2.73,40189,89757,4.9,1.5,0.08522417813688113,6.300000000000001,28.9,5.279658193778323,12.32810013060974,1.8199594951166762,19.42771781950474,914,443.1,393.2,52.931844981571864,-16.059779622600008,0,-1
Erie County,OH,25,75828,-1.6,51.2,84.0,8.8,0.4,0.7,0.0,2.9,4.0,16.8,87.4,3.3,1.3000000000000007,9.110091259165479,89.3,21.0,20.1,69.0,19.1,135200,2.35,26135,46498,13.3,2.2,0.08173761671150498,2.9,28.0,0.0,13.648454396792742,3.358970301207997,17.00742469800074,57,251.56,306.4,48.43857150392994,-9.825755513200003,0,-1
Fairfield County,OH,25,150381,2.9,50.2,87.6,7.1,0.2,1.3,0.0,2.0,2.1,12.7,84.5,3.9,10.1,7.897939234344764,91.5,26.0,26.4,72.8,16.4,163700,2.66,27031,58786,11.9,2.4,0.0824638750906032,1.3,29.1,0.0,9.047944886654564,1.127223518928588,10.175168405583152,349,504.41,289.8,46.90885151714645,-26.9527373764,-1,-1
Fayette County,OH,25,28800,-0.8,50.6,93.2,2.5,0.3,0.7,0.0,1.7,1.9,7.1,84.1,2.7,7.5,7.59375,83.4,13.7,22.2,62.4,18.0,107000,2.46,20603,37619,20.1,1.0,0.06114583333333334,0.0,21.4,0.0,21.20611111111111,1.3523263888888888,22.5584375,22,406.36,71.4,37.55902777777778,-47.0648053989,-1,-1
Franklin County,OH,25,1231393,5.8,51.3,65.7,22.2,0.3,4.6,0.1,3.0,5.1,35.300000000000004,80.4,12.1,12.799999999999999,5.592203301464276,89.7,36.4,21.5,55.1,35.7,150800,2.47,28283,50877,18.1,1.5,0.07914288939436882,17.8,31.9,17.978372461107057,15.757429187919698,2.1084584693919814,35.84426011841873,5058,532.19,2186.1,45.04743814525501,25.893302999200003,1,1
Fulton County,OH,25,42580,-0.3,50.6,89.8,0.7,0.4,0.4,0.0,1.1,8.2,10.799999999999999,88.1,4.2,8.0,6.470173790511978,88.6,16.3,23.3,80.1,11.7,128900,2.59,24771,52856,11.4,1.6,0.08715359323626115,0.0,22.3,5.608619069985909,9.53325504931893,0.8137623297322687,15.955636449037106,43,405.44,105.3,48.59793330201973,-35.94452230230001,-1,-1
Gallia County,OH,25,30397,-1.7,50.7,93.9,2.6,0.4,0.5,0.0,1.7,1.2,6.4,87.4,2.6,5.600000000000001,7.694838306411817,81.3,15.2,26.1,76.3,7.8,95500,2.59,21168,39226,17.7,-3.2,0.07573115768003422,0.0,23.2,0.0,11.712899299272955,1.096654275092937,12.809553574365891,3,466.53,66.3,41.411981445537386,-55.632348268099996,-2,-1
Geauga County,OH,25,94295,0.9,50.6,95.7,1.3,0.1,0.7,0.0,0.9,1.4,4.4,93.6,11.9,6.100000000000001,6.777665835940399,90.9,35.9,27.6,86.6,7.4,224700,2.68,34455,67663,8.1,0.6,0.1448221008537038,0.7,20.3,4.503165597327536,9.721119889707833,0.9974335860862188,15.221719073121587,154,400.16,233.4,51.684606819025404,-25.467826657900005,-1,-1
